eventID,parentEventID,eventDate,samplingProtocol,sampleSizeValue,sampleSizeUnit,footprintWKT,footprintSRS,countryCode,stateProvinde,municipality,location,fieldNumber,fieldNotes
CSIC-EEZ:SERPAM:AMOLADERAS_A22_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A22,,Quadrat count,0.25,m^2,"POLYGON ((566992.3 4076791, 566991.9 4076792, 566992.1 4076792, 566992.6 4076792, 566992.3 4076791))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A22_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A22,,Quadrat count,0.25,m^2,"POLYGON ((566990.9 4076792, 566991.2 4076792, 566991.6 4076792, 566991.3 4076791, 566990.9 4076792))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A22_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A22,,Quadrat count,0.25,m^2,"POLYGON ((566991.5 4076791, 566991.9 4076791, 566991.6 4076790, 566991.2 4076790, 566991.5 4076791))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A22_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A22,,Quadrat count,0.25,m^2,"POLYGON ((566992.1 4076791, 566992.3 4076791, 566992.7 4076791, 566992.5 4076791, 566992.1 4076791))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A28_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A28,,Quadrat count,0.25,m^2,"POLYGON ((567175.1 4076927, 567174.8 4076927, 567175.2 4076927, 567175.4 4076927, 567175.1 4076927))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A28_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A28,,Quadrat count,0.25,m^2,"POLYGON ((567175.7 4076928, 567175.3 4076927, 567175 4076928, 567175.5 4076928, 567175.7 4076928))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A28_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A28,,Quadrat count,0.25,m^2,"POLYGON ((567176 4076927, 567175.8 4076928, 567176.3 4076928, 567176.5 4076927, 567176 4076927))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A28_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A28,,Quadrat count,0.25,m^2,"POLYGON ((567176 4076927, 567176.3 4076926, 567175.8 4076926, 567175.6 4076927, 567176 4076927))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A29_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A29,,Quadrat count,0.25,m^2,"POLYGON ((567177 4076917, 567176.9 4076917, 567177.4 4076917, 567177.4 4076917, 567177 4076917))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A29_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A29,,Quadrat count,0.25,m^2,"POLYGON ((567177.9 4076917, 567177.4 4076917, 567177.3 4076918, 567177.8 4076918, 567177.9 4076917))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A29_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A29,,Quadrat count,0.25,m^2,"POLYGON ((567178.1 4076917, 567178 4076917, 567178.5 4076917, 567178.6 4076917, 567178.1 4076917))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A29_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A29,,Quadrat count,0.25,m^2,"POLYGON ((567178 4076917, 567178.1 4076916, 567177.6 4076916, 567177.5 4076917, 567178 4076917))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A25_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A25,,Quadrat count,0.25,m^2,"POLYGON ((567438.6 4077175, 567438.9 4077176, 567439.2 4077175, 567438.9 4077175, 567438.6 4077175))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A25_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A25,,Quadrat count,0.25,m^2,"POLYGON ((567439.8 4077175, 567439.4 4077175, 567439.7 4077176, 567440.1 4077175, 567439.8 4077175))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A25_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A25,,Quadrat count,0.25,m^2,"POLYGON ((567439.4 4077174, 567439.7 4077175, 567440.1 4077175, 567439.8 4077174, 567439.4 4077174))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A25_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A25,,Quadrat count,0.25,m^2,"POLYGON ((567439 4077175, 567439.4 4077174, 567439 4077174, 567438.6 4077174, 567439 4077175))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A27_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A27,,Quadrat count,0.25,m^2,"POLYGON ((567448.1 4077180, 567448.6 4077180, 567448.7 4077180, 567448.2 4077180, 567448.1 4077180))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A27_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A27,,Quadrat count,0.25,m^2,"POLYGON ((567448.9 4077179, 567448.8 4077180, 567449.3 4077180, 567449.4 4077179, 567448.9 4077179))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A27_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A27,,Quadrat count,0.25,m^2,"POLYGON ((567448.9 4077178, 567448.4 4077178, 567448.3 4077179, 567448.8 4077179, 567448.9 4077178))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A27_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A27,,Quadrat count,0.25,m^2,"POLYGON ((567448.3 4077179, 567447.8 4077179, 567447.7 4077179, 567448.2 4077179, 567448.3 4077179))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A26_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A26,,Quadrat count,0.25,m^2,"POLYGON ((567441.3 4077182, 567441.7 4077182, 567441.7 4077182, 567441.2 4077182, 567441.3 4077182))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A26_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A26,,Quadrat count,0.25,m^2,"POLYGON ((567441.9 4077181, 567441.9 4077182, 567442.4 4077182, 567442.4 4077181, 567441.9 4077181))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A26_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A26,,Quadrat count,0.25,m^2,"POLYGON ((567441.2 4077181, 567441.7 4077181, 567441.7 4077181, 567441.2 4077181, 567441.2 4077181))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A26_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A26,,Quadrat count,0.25,m^2,"POLYGON ((567441.1 4077181, 567441.1 4077181, 567440.6 4077181, 567440.6 4077181, 567441.1 4077181))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A20_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A20,,Quadrat count,0.25,m^2,"POLYGON ((566791.7 4076539, 566792.2 4076539, 566792.2 4076538, 566791.7 4076538, 566791.7 4076539))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A30_QW,CSIC-EEZ:SERPAM:AMOLADERAS_A30,,Quadrat count,0.25,m^2,"POLYGON ((567186.1 4076914, 567186 4076915, 567186.5 4076915, 567186.6 4076914, 567186.1 4076914))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A30_QN,CSIC-EEZ:SERPAM:AMOLADERAS_A30,,Quadrat count,0.25,m^2,"POLYGON ((567187.1 4076915, 567186.6 4076915, 567186.5 4076915, 567187 4076916, 567187.1 4076915))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A30_QE,CSIC-EEZ:SERPAM:AMOLADERAS_A30,,Quadrat count,0.25,m^2,"POLYGON ((567187.3 4076914, 567187.2 4076915, 567187.6 4076915, 567187.7 4076915, 567187.3 4076914))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A30_QS,CSIC-EEZ:SERPAM:AMOLADERAS_A30,,Quadrat count,0.25,m^2,"POLYGON ((567187.2 4076914, 567187.3 4076914, 567186.8 4076914, 567186.7 4076914, 567187.2 4076914))",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A11,,Point Quadrat Transect,2,m,"LINESTRING (566456.7 4076476, 566456.5 4076474, 566456.5 4076474, 566456.5 4076474)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 1 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A11_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A11,,Point Quadrat Transect,2,m,"LINESTRING (566457.6 4076475, 566455.6 4076475, 566455.6 4076475, 566455.6 4076475)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 1 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A10,,Point Quadrat Transect,2,m,"LINESTRING (566458.8 4076471, 566458.6 4076473)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 1 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A10_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A10,,Point Quadrat Transect,2,m,"LINESTRING (566457.7 4076472, 566459.8 4076473)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 1 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A14,,Point Quadrat Transect,2,m,"LINESTRING (566467.5 4076478, 566467.7 4076476)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 1 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A14_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A14,,Point Quadrat Transect,2,m,"LINESTRING (566466.7 4076477, 566468.6 4076477)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 1 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A13,,Point Quadrat Transect,2,m,"LINESTRING (566458 4076483, 566457.4 4076481)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 2 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A13_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A13,,Point Quadrat Transect,2,m,"LINESTRING (566456.7 4076483, 566458.6 4076482)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 2 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A15,,Point Quadrat Transect,2,m,"LINESTRING (566411.9 4076499, 566413.8 4076499)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 2 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A15_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A15,,Point Quadrat Transect,2,m,"LINESTRING (566412.5 4076500, 566413.2 4076498)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 2 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A16,,Point Quadrat Transect,2,m,"LINESTRING (566417.5 4076509, 566417 4076507)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 2 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A16_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A16,,Point Quadrat Transect,2,m,"LINESTRING (566416.4 4076508, 566418.3 4076507)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 2 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A20,,Point Quadrat Transect,2,m,"LINESTRING (566790.8 4076540, 566792 4076538)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A20_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A20,,Point Quadrat Transect,2,m,"LINESTRING (566792.2 4076539, 566790.6 4076538)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A21,,Point Quadrat Transect,2,m,"LINESTRING (566788.1 4076548, 566787.5 4076546)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A21_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A21,,Point Quadrat Transect,2,m,"LINESTRING (566786.8 4076548, 566788.7 4076547)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A19,,Point Quadrat Transect,2,m,"LINESTRING (566797 4076558, 566799 4076559)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A19_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A19,,Point Quadrat Transect,2,m,"LINESTRING (566797.9 4076559, 566798 4076557)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 3 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A24,,Point Quadrat Transect,2,m,"LINESTRING (567007 4076779, 567007.2 4076777)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A24_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A24,,Point Quadrat Transect,2,m,"LINESTRING (567006.2 4076778, 567008.2 4076778)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A23,,Point Quadrat Transect,2,m,"LINESTRING (566988.1 4076779, 566990.1 4076779)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A23_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A23,,Point Quadrat Transect,2,m,"LINESTRING (566988.9 4076780, 566989 4076778)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A22,,Point Quadrat Transect,2,m,"LINESTRING (566991 4076791, 566992.9 4076791)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A22_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A22,,Point Quadrat Transect,2,m,"LINESTRING (566991.6 4076792, 566992.1 4076790)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 4 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A28,,Point Quadrat Transect,2,m,"LINESTRING (567174.7 4076927, 567176.7 4076927)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A28_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A28,,Point Quadrat Transect,2,m,"LINESTRING (567175.9 4076928, 567175.4 4076926)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A29,,Point Quadrat Transect,2,m,"LINESTRING (567176.9 4076918, 567178.6 4076916)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A29_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A29,,Point Quadrat Transect,2,m,"LINESTRING (567178.3 4076918, 567177.2 4076916)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A25,,Point Quadrat Transect,2,m,"LINESTRING (567438.4 4077175, 567440.3 4077175)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A25_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A25,,Point Quadrat Transect,2,m,"LINESTRING (567439.3 4077176, 567439.5 4077174)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A26,,Point Quadrat Transect,2,m,"LINESTRING (567440.8 4077182, 567442.2 4077181)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A26_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A26,,Point Quadrat Transect,2,m,"LINESTRING (567442.2 4077182, 567440.8 4077181)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C+,livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A27,,Point Quadrat Transect,2,m,"LINESTRING (567447.8 4077180, 567449.4 4077179)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A27_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A27,,Point Quadrat Transect,2,m,"LINESTRING (567449.1 4077180, 567448 4077178)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 5 | G-C-,rabbit and livestock excluded
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T1,CSIC-EEZ:SERPAM:AMOLADERAS_A30,,Point Quadrat Transect,2,m,"LINESTRING (567186.1 4076915, 567187.8 4076914)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G+C+,"herbivorism (sheep, rabbit)"
CSIC-EEZ:SERPAM:AMOLADERAS_A30_T2,CSIC-EEZ:SERPAM:AMOLADERAS_A30,,Point Quadrat Transect,2,m,"LINESTRING (567187.4 4076915, 567186.3 4076914)",epsg:25830,ES,AL,Cabo de Gata,Amoladeras,Bloque 6 | G+C+,"herbivorism (sheep, rabbit)"
